hit_ID,x,y,z,layer,px,py,pz,time,PDG,event
163,19.964862052155535,-26.599548099508702,-12.629720369687142,1,-1000,-1000,-1000,-0.053898412734270096,-1000,16
164,-24.88247802204618,20.676411889803074,26.21714590193826,1,-1000,-1000,-1000,0.062466949224472046,-1000,16
165,-22.243484383588154,20.416267725396256,27.50055518861955,0,-1000,-1000,-1000,0.11597810685634613,-1000,16
166,-9.56934487073225,28.68660829333735,35.14368540170913,0,-1000,-1000,-1000,0.02681196667253971,-1000,16
167,-8.44444633568243,31.37146053344802,36.49454173359375,1,-1000,-1000,-1000,0.007616925984621048,-1000,16
168,-8.240957017076939,32.214999999999996,36.98560549861645,1,-1000,-1000,-1000,0.05849681794643402,-1000,16
169,-1.1393819498927094,51.32707725534834,64.9718181395836,2,-1000,-1000,-1000,0.08705458790063858,-1000,16
170,21.781890189851197,48.87619711897443,62.17112933449411,3,-1000,-1000,-1000,0.08892610669136047,-1000,16
171,5.053644063489151,32.77597682191598,62.41882350577229,1,-1000,-1000,-1000,0.0901821032166481,-1000,16
172,5.0021865813236355,30.578387198315106,62.39907358667362,0,-1000,-1000,-1000,0.06231813505291939,-1000,16
173,26.911382071431944,13.855120091936634,61.695531917443596,0,-1000,-1000,-1000,0.001354814856313169,-1000,16
174,28.892700849396363,14.428701582783582,61.64483932324139,1,-1000,-1000,-1000,-0.03512845188379288,-1000,16
175,-20.388959904168825,25.169930007680428,63.174514709573344,1,-1000,-1000,-1000,0.03568962588906288,-1000,16
176,-15.31026250028776,28.52754636130807,63.502086022832444,1,-1000,-1000,-1000,0.010841699317097664,-1000,16
177,32.214999999999996,3.9029007505162907,57.06079733071478,1,-1000,-1000,-1000,0.09823482483625412,-1000,16
178,29.087641316892196,13.9580736622998,58.82606087762137,1,-1000,-1000,-1000,-0.02200257033109665,-1000,16
179,27.611097757350066,12.165856993187907,59.03631646556594,0,-1000,-1000,-1000,-0.029396608471870422,-1000,16
180,30.165,4.3168033173207245,60.17982452951229,0,-1000,-1000,-1000,0.03222464770078659,-1000,16
181,32.214999999999996,3.4859737664532786,60.40554801448895,1,-1000,-1000,-1000,0.004992701578885317,-1000,16
182,-18.252166700810267,-48.54235968816769,61.593439131297785,2,-1000,-1000,-1000,0.1382431834936142,-1000,16
183,-2.7536954074592854,-32.214999999999996,61.32082411243992,1,-1000,-1000,-1000,0.10416898876428604,-1000,16
184,-2.5983779300751153,-30.165,61.23150888939101,0,-1000,-1000,-1000,0.0867747887969017,-1000,16
185,-27.696388517823976,-11.959946882506685,60.58513603906728,0,-1000,-1000,-1000,-0.008083897642791271,-1000,16
186,-29.59544792697532,-12.732120057174418,60.63553481228925,1,-1000,-1000,-1000,-0.02326269820332527,-1000,16
187,41.27298939763524,-31.68693203641761,53.122456194567874,2,-1000,-1000,-1000,0.13805122673511505,-1000,16
188,32.03819686362645,-6.834802444838802,55.39247140886207,1,-1000,-1000,-1000,0.13415950536727905,-1000,16
189,30.110139888964763,-6.132635586101939,55.54278401714527,0,-1000,-1000,-1000,0.07377729564905167,-1000,16
190,8.118932052892458,-29.287388953526374,58.98891572018872,0,-1000,-1000,-1000,0.007474885322153568,-1000,16
191,8.788119111103786,-31.2291066088501,59.246851394543036,1,-1000,-1000,-1000,0.005248481407761574,-1000,16
192,-5.353756003907732,-32.6516663859645,61.483827828154816,1,-1000,-1000,-1000,0.13121703267097473,-1000,16
193,-5.197219765692856,-30.49760180823656,61.61984097606403,0,-1000,-1000,-1000,0.11064621061086655,-1000,16
194,-27.39855606062479,-12.67897803999185,63.66894514633886,0,-1000,-1000,-1000,-0.02098653092980385,-1000,16
195,-29.372140591625396,-13.2712316547536,63.88395167195735,1,-1000,-1000,-1000,-0.015779653564095497,-1000,16
196,30.047831853906718,-11.639968645377037,57.201658232443286,1,-1000,-1000,-1000,0.06958471238613129,-1000,16
197,28.12340176391677,-10.9290457124765,57.29274541230917,0,-1000,-1000,-1000,0.10497729480266571,-1000,16
198,10.304748595371397,-28.38199409677213,60.327561925210595,0,-1000,-1000,-1000,-0.0265489649027586,-1000,16
199,10.89251991316525,-30.357435255967417,60.56613407188987,1,-1000,-1000,-1000,-0.044057197868824005,-1000,16
